Passive_Agent_Net_Worth,	 Passive_Agent_Shares,	active_0Net_Worth,	 active_0Shares,	 active_1Net_Worth,	 active_1Shares,	 active_2Net_Worth,	 active_2Shares,	 active_3Net_Worth,	 active_3Shares,	 active_4Net_Worth,	 active_4Shares,	 active_5Net_Worth,	 active_5Shares,	 active_6Net_Worth,	 active_6Shares,	 active_7Net_Worth,	 active_7Shares,	 active_8Net_Worth,	 active_8Shares,	 active_9Net_Worth,	 active_9Shares,	 active_10Net_Worth,	 active_10Shares,	 active_11Net_Worth,	 active_11Shares,	 active_12Net_Worth,	 active_12Shares,	 active_13Net_Worth,	 active_13Shares,	 active_14Net_Worth,	 active_14Shares,	 active_15Net_Worth,	 active_15Shares,	 active_16Net_Worth,	 active_16Shares,	 active_17Net_Worth,	 active_17Shares,	 active_18Net_Worth,	 active_18Shares,	 active_19Net_Worth,	 active_19Shares,	 
149163.31507233257,	 56,	 146911.49839363495,	 55,	 147081.5860105358,	 55,	 146666.46741045217,	 55,	 149066.19383332258,	 56,	 149174.97166346022,	 56,	 149130.03375339805,	 56,	 151548.5799967107,	 57,	 141606.5438734449,	 53,	 149779.70491090624,	 56,	 147678.31899575394,	 55,	 147700.61019115418,	 55,	 150818.56555168415,	 56,	 145871.50845418483,	 55,	 147955.74817926134,	 55,	 146521.00630952555,	 55,	 147101.2729194654,	 55,	 147309.19204570865,	 55,	 144823.6130627517,	 54,	 144537.1278097777,	 54,	 142805.21504482493,	 53,	 
150258.520430342,	 56,	 148018.78941546168,	 55,	 147712.64408094375,	 55,	 147435.08379822367,	 55,	 149807.06224313696,	 56,	 150144.7875036562,	 56,	 150243.40214020343,	 56,	 152695.84431766008,	 57,	 142497.11086922925,	 53,	 150789.04161852694,	 56,	 148658.6169133314,	 55,	 148444.82436454057,	 55,	 151944.32171821292,	 56,	 146996.82908563365,	 55,	 149007.52947714872,	 55,	 147454.44630718074,	 55,	 147546.94051643708,	 55,	 148213.29451254825,	 55,	 145496.56518928267,	 54,	 144980.45178441275,	 54,	 143288.30427052846,	 53,	 
151171.7906973011,	 56,	 148881.5131872792,	 55,	 149096.31054399008,	 55,	 148749.59123867704,	 55,	 151200.14121922635,	 56,	 151149.33006201475,	 56,	 151186.75131579713,	 56,	 153715.2667819732,	 57,	 143519.88398598114,	 53,	 151906.28948208876,	 56,	 149725.1570047522,	 55,	 149586.83685942262,	 55,	 152864.20113177915,	 56,	 147969.23041207483,	 55,	 149886.59515363892,	 55,	 148469.29052735746,	 55,	 149094.18270549222,	 55,	 149364.36115053747,	 55,	 146725.9893792534,	 54,	 146423.9959069703,	 54,	 144819.409371254,	 53,	 
150796.6094773665,	 56,	 148523.75087332685,	 55,	 148677.0987791651,	 55,	 148254.4265705671,	 55,	 150693.3928240763,	 56,	 150823.6321697875,	 56,	 150748.86698993648,	 56,	 153197.47585949147,	 57,	 143161.46785372315,	 53,	 151419.42653950703,	 56,	 149260.0188422279,	 55,	 149296.69680294074,	 55,	 152467.2087235393,	 56,	 147457.9437568826,	 55,	 149563.11022128118,	 55,	 148116.91799186435,	 55,	 148703.29481650537,	 55,	 148891.49756471795,	 55,	 146386.50969248053,	 54,	 146092.65198142893,	 54,	 144330.6139926148,	 53,	 
150539.33977702013,	 56,	 148377.2958678915,	 55,	 148570.24627229694,	 55,	 148062.3911867781,	 55,	 150560.4943920867,	 56,	 150610.70502779278,	 56,	 150579.4009987953,	 56,	 152922.47527935033,	 57,	 143022.5000901047,	 53,	 151262.59631725439,	 56,	 149007.82302357227,	 55,	 149092.13052478252,	 55,	 152259.6539951948,	 56,	 147234.99591399886,	 55,	 149345.0523593374,	 55,	 147894.90037116784,	 55,	 148484.85860232956,	 55,	 148673.73475819328,	 55,	 146160.50397782374,	 54,	 145983.1190927291,	 54,	 144193.96346996533,	 53,	 
150913.69819581872,	 56,	 148628.95157205296,	 55,	 148840.9391022401,	 55,	 148428.13810942112,	 55,	 150818.81737432486,	 56,	 150920.09520813596,	 56,	 150885.20253079184,	 56,	 153317.44563386764,	 57,	 143237.65313803332,	 53,	 151484.87440551256,	 56,	 149462.101033757,	 55,	 149412.39152744893,	 55,	 152586.54060290713,	 56,	 147651.35903127101,	 55,	 149712.57926773827,	 55,	 148221.12233510162,	 55,	 148856.2137051667,	 55,	 149097.14438040883,	 55,	 146467.48344301965,	 54,	 146191.23152230468,	 54,	 144500.83800396346,	 53,	 
150903.37271325217,	 56,	 148404.33104090265,	 55,	 148728.91908662807,	 55,	 148250.889555167,	 55,	 150725.40914833592,	 56,	 150861.78640563923,	 56,	 150646.4253445624,	 56,	 153267.42772131876,	 57,	 143097.17180674998,	 53,	 151285.43384000447,	 56,	 149194.94987310286,	 55,	 149353.20698971476,	 55,	 152515.05897912435,	 56,	 147569.95787565323,	 55,	 149607.80425753284,	 55,	 148051.5761003533,	 55,	 148604.34587292833,	 55,	 148800.09725075949,	 55,	 146427.3866596761,	 54,	 146077.56407803542,	 54,	 144251.22811621267,	 53,	 
150745.9554084921,	 56,	 148466.00301565562,	 55,	 148560.12049191262,	 55,	 148131.25318171122,	 55,	 150593.13658155105,	 56,	 150729.31032421134,	 56,	 150690.4747679139,	 56,	 153093.913578051,	 57,	 143108.20394805862,	 53,	 151274.44296445197,	 56,	 149143.00937068288,	 55,	 149138.54185212977,	 55,	 152401.36670497907,	 56,	 147351.95796884823,	 55,	 149415.3518090852,	 55,	 147991.49229188013,	 55,	 148556.34785093376,	 55,	 148769.64338181415,	 55,	 146241.90989281354,	 54,	 145951.42321124455,	 54,	 144298.59189261193,	 53,	 
150785.76048730235,	 56,	 148568.14409451853,	 55,	 148593.5559429821,	 55,	 148316.8647680288,	 55,	 150719.96726837862,	 56,	 150866.32879327636,	 56,	 150722.94798360358,	 56,	 153208.36638929756,	 57,	 143121.89810211174,	 53,	 151361.5320034802,	 56,	 149223.5521110505,	 55,	 149233.20308154376,	 55,	 152525.56790590583,	 56,	 147413.5430163901,	 55,	 149496.2262564062,	 55,	 148194.44754649748,	 55,	 148758.92470500493,	 55,	 148839.42329944318,	 55,	 146450.73870576665,	 54,	 146120.46951948246,	 54,	 144362.50595600437,	 53,	 
151013.97359230727,	 56,	 148644.6424402055,	 55,	 148967.61589890948,	 55,	 148354.98646093102,	 55,	 150797.04866431459,	 56,	 150948.6946022161,	 56,	 150897.9752786199,	 56,	 153543.68949377505,	 57,	 143232.8860637559,	 53,	 151751.46847827785,	 56,	 149483.34176138794,	 55,	 149654.36095535188,	 55,	 152682.06749035046,	 56,	 147723.77318436577,	 55,	 149821.6793594196,	 55,	 148473.92549256445,	 55,	 148833.325756754,	 55,	 149137.48259793644,	 55,	 146491.95654573254,	 54,	 146408.9012273492,	 54,	 144554.55469303066,	 53,	 
150372.92050433255,	 56,	 148099.50372863497,	 55,	 148269.59134553582,	 55,	 147854.4727454522,	 55,	 150275.79926532257,	 56,	 150384.5770954602,	 56,	 150339.63918539803,	 56,	 152779.7855257107,	 57,	 142751.34901444492,	 53,	 150989.31034290622,	 56,	 148866.32433075397,	 55,	 148888.6155261542,	 55,	 152028.17098368413,	 56,	 147059.51378918486,	 55,	 149143.75351426136,	 55,	 147709.01164452557,	 55,	 148289.27825446543,	 55,	 148497.19738070868,	 55,	 145990.01830075172,	 54,	 145703.53304777772,	 54,	 143950.02018582495,	 53,	 
150883.35212284944,	 56,	 148748.30863655335,	 55,	 148879.26866393888,	 55,	 148449.51706304896,	 55,	 151200.28490441476,	 56,	 151181.3285987979,	 56,	 151109.54445875433,	 56,	 153562.83412000607,	 57,	 143330.06993121447,	 53,	 152221.53070386735,	 56,	 149604.22731748116,	 55,	 149589.208071833,	 55,	 153091.00205460048,	 56,	 148190.7423529837,	 55,	 150043.04347715725,	 55,	 148408.45030607912,	 55,	 149437.1283065742,	 55,	 149583.0072712022,	 55,	 147169.19090215338,	 54,	 146338.51739559247,	 54,	 144794.66451355215,	 53,	 
152348.72093192622,	 56,	 149831.8909896114,	 55,	 150211.02675845634,	 55,	 149373.58204196315,	 55,	 152467.21887486373,	 56,	 152321.75513562534,	 56,	 152090.0235578889,	 56,	 154207.16031304607,	 57,	 144530.45806694395,	 53,	 153170.58440301384,	 56,	 150439.21401097951,	 55,	 150736.12769553164,	 55,	 153461.28629660522,	 56,	 148533.57582086316,	 55,	 151033.47159877775,	 55,	 149666.62036542763,	 55,	 150448.51823416282,	 55,	 150569.94428932955,	 55,	 147722.21913821544,	 54,	 147616.35198602136,	 54,	 145301.45247295557,	 53,	 
152968.9973592147,	 56,	 150786.18781046133,	 37,	 150984.19822462375,	 13,	 150456.7660342866,	 29,	 153072.37335866224,	 55,	 152987.38614452502,	 52,	 152916.54494805122,	 29,	 155443.94045239047,	 57,	 145278.03342372837,	 26,	 153700.56792720323,	 54,	 151498.4133345201,	 29,	 151545.3300144018,	 36,	 154670.392313377,	 31,	 149572.82399349514,	 3,	 151734.7688815272,	 1,	 150349.79051757677,	 34,	 150993.5277993273,	 6,	 151064.19087776128,	 30,	 148490.53803037282,	 52,	 148180.15792844992,	 5,	 146463.6722749711,	 38,	 
153532.40419079867,	 56,	 151380.67553818654,	 2,	 151113.59706206172,	 13,	 150992.87259531353,	 27,	 153383.92035217368,	 2,	 153817.16954595072,	 19,	 153372.86210296446,	 17,	 156519.284125126,	 32,	 145703.09823564024,	 17,	 154340.70310117083,	 24,	 151893.74978901522,	 18,	 152157.446516802,	 13,	 155224.4813232594,	 3,	 149602.48957468223,	 2,	 151753.90611609927,	 1,	 150866.9904279235,	 22,	 151114.41620867606,	 1,	 151433.9086711253,	 18,	 149533.23503265408,	 50,	 148222.7302559416,	 4,	 147249.66434398235,	 38,	 
154176.2350152061,	 56,	 151400.10060079867,	 44,	 151292.21859173774,	 33,	 151125.0230235499,	 53,	 153398.37741249314,	 3,	 153797.2400996824,	 30,	 153464.0198494293,	 53,	 156485.24449219296,	 41,	 145929.98336409376,	 42,	 154320.6686230854,	 37,	 152070.0163988457,	 42,	 152383.10231474935,	 43,	 155341.1905532339,	 27,	 149815.58796442667,	 48,	 151629.8283104654,	 54,	 150829.98262714938,	 43,	 151295.6429766121,	 36,	 151776.1977320168,	 37,	 149596.65364261885,	 54,	 148448.2216241582,	 34,	 147072.53712274993,	 43,	 
154718.3316346904,	 56,	 151959.68842937952,	 55,	 151531.15622730207,	 53,	 151561.80221821633,	 54,	 153385.3730554246,	 25,	 154131.91740103468,	 55,	 153888.21385504064,	 55,	 156713.44862401375,	 45,	 146159.5503215798,	 44,	 154733.23020935245,	 50,	 152371.3267263187,	 50,	 152526.31858161194,	 54,	 155376.2624438687,	 35,	 150131.65942679715,	 48,	 151774.821339332,	 55,	 151309.27095758013,	 52,	 151356.79244247847,	 36,	 151873.76802859866,	 45,	 150019.29699002457,	 54,	 148599.72011130318,	 42,	 147526.9089962269,	 52,	 
154548.16701604243,	 56,	 151546.15489447475,	 55,	 150843.01537644587,	 53,	 150799.78240252196,	 54,	 153194.56321830573,	 44,	 153797.5753141524,	 55,	 153231.02632414672,	 55,	 156265.00622975003,	 51,	 146041.72836457082,	 49,	 154524.51783977638,	 52,	 151690.39867606584,	 50,	 152385.10321819255,	 55,	 155283.27492432093,	 46,	 149565.52260184646,	 54,	 151342.01038155457,	 55,	 150665.7306664906,	 52,	 150921.00251629067,	 53,	 151266.1613411181,	 54,	 149583.37542478653,	 54,	 148435.04878168096,	 51,	 147223.11174597006,	 52,	 
155300.42945974172,	 56,	 152702.32945256535,	 55,	 151946.12612220892,	 53,	 152308.5548743762,	 54,	 153680.12351480278,	 48,	 154808.58238917956,	 55,	 154441.02551011767,	 55,	 157226.14562867256,	 52,	 146801.9131786211,	 50,	 155377.54878273507,	 52,	 152831.03417935752,	 54,	 153410.81377897877,	 55,	 155756.64354935187,	 56,	 150807.74554565162,	 54,	 152260.35525979934,	 55,	 151457.29499467002,	 53,	 151990.87480219995,	 54,	 152748.75761321897,	 54,	 150474.7704015354,	 54,	 148975.03558751242,	 51,	 148086.07569816697,	 52,	 
156576.88050884358,	 56,	 153733.17287642858,	 55,	 152723.93444043637,	 54,	 152696.58963280712,	 54,	 155270.6768422001,	 52,	 155546.3543200668,	 55,	 154913.7565185121,	 55,	 158523.13333426867,	 53,	 147367.5693375726,	 50,	 155877.9583972244,	 54,	 153993.25790790046,	 55,	 154265.6205621508,	 55,	 156723.49841541503,	 56,	 151435.44352518077,	 54,	 153529.82017297792,	 55,	 152736.1852743194,	 54,	 153158.96183205518,	 54,	 153956.64508564753,	 54,	 151731.4297879601,	 54,	 149958.43180257565,	 53,	 148835.80395872562,	 52,	 
156119.196563957,	 56,	 152976.47865898584,	 55,	 152759.45644044108,	 54,	 152957.4035194767,	 54,	 154463.85718826708,	 54,	 155343.99653945368,	 55,	 155232.73459448796,	 55,	 158021.34183738224,	 55,	 147280.91598634748,	 52,	 155803.27515843898,	 55,	 153443.13418208132,	 55,	 153720.6604420937,	 55,	 156494.01364376172,	 56,	 151306.1047109796,	 54,	 153214.15908582727,	 55,	 152631.18909128045,	 54,	 152598.39921790635,	 54,	 153354.31500223812,	 55,	 151207.886345667,	 54,	 149957.72180844066,	 53,	 148914.49103118537,	 52,	 
156378.48593902908,	 56,	 154069.7306736277,	 55,	 154103.07790431337,	 54,	 153340.2275729399,	 54,	 155601.760154806,	 54,	 156754.794531442,	 55,	 156555.09933862172,	 55,	 159054.5974265098,	 55,	 148774.00235040305,	 52,	 156287.69091601574,	 55,	 154226.28570857103,	 55,	 154778.68179071904,	 55,	 157866.73866943867,	 56,	 152644.4685226666,	 54,	 153765.58958656262,	 55,	 153354.96472796195,	 54,	 153051.54157483348,	 54,	 154401.2289672799,	 55,	 152546.39190327676,	 54,	 150300.28273793406,	 53,	 149971.5090052518,	 52,	 
157197.82971126126,	 56,	 154409.03796011966,	 55,	 153989.27524673135,	 54,	 153985.19105982737,	 54,	 155690.3584746137,	 55,	 156511.0767970996,	 55,	 156439.57261667337,	 55,	 159164.47816528237,	 55,	 148331.0928155904,	 53,	 157050.86250597832,	 56,	 154611.01876991644,	 55,	 154993.78040614273,	 55,	 157953.06898650457,	 56,	 152665.57104209752,	 54,	 154313.01312398087,	 55,	 153806.24218995243,	 54,	 153875.28281873435,	 54,	 154347.50655942553,	 55,	 152590.09042822232,	 54,	 150886.6041269374,	 54,	 150025.7143266466,	 53,	 
157479.26190458695,	 56,	 155162.025753145,	 55,	 154133.98601733107,	 54,	 154739.63277862145,	 54,	 155997.2067339717,	 55,	 156833.01524305623,	 55,	 156857.9526038461,	 55,	 159746.24262146166,	 56,	 148922.98587120764,	 53,	 157791.78018690503,	 56,	 155436.10390749408,	 55,	 155548.165000208,	 55,	 158553.28231450662,	 56,	 152908.226848441,	 54,	 154694.7037334772,	 55,	 154155.55851909897,	 54,	 154620.33340704933,	 54,	 154785.42563555262,	 55,	 153249.0258724037,	 54,	 151706.06368226322,	 54,	 150289.45379770352,	 53,	 
158174.27772480575,	 56,	 155612.28900319853,	 55,	 155327.54897703175,	 54,	 155876.80091954657,	 54,	 157828.10026300198,	 55,	 157321.3850945473,	 55,	 158093.19363015358,	 55,	 160583.52392600692,	 56,	 149966.88081836325,	 53,	 158654.91657448298,	 56,	 156780.5751093409,	 55,	 156117.32345433955,	 55,	 158911.71351248297,	 56,	 154296.4701905023,	 54,	 155633.10559025838,	 55,	 154896.63288348203,	 54,	 154902.59920540501,	 54,	 155883.76361746847,	 55,	 153533.14718915554,	 54,	 152378.83823590982,	 54,	 151468.02806031966,	 53,	 
159409.22046889615,	 56,	 156719.67295080543,	 55,	 156235.41019103245,	 54,	 156102.58020077573,	 54,	 157824.0873094573,	 55,	 158646.37196934002,	 55,	 158434.627243288,	 55,	 161404.3874643675,	 56,	 150577.74938212094,	 53,	 159526.28406616606,	 56,	 156717.40463752643,	 55,	 157406.6643617843,	 55,	 160017.2110661681,	 56,	 154688.0240299915,	 54,	 156634.32981684426,	 55,	 155673.54747571383,	 54,	 156041.8556189649,	 54,	 156818.08574500735,	 55,	 154550.6476777889,	 54,	 153108.87205189452,	 54,	 151780.90830531248,	 53,	 
159506.72348324987,	 56,	 156330.61632279708,	 55,	 156007.44904141035,	 54,	 156097.37183661957,	 54,	 158088.01974318697,	 55,	 158271.926192394,	 55,	 158080.08291989932,	 55,	 161473.53082617506,	 56,	 150161.4110056078,	 53,	 159048.78879359757,	 56,	 156902.54603311064,	 55,	 157138.44317251808,	 55,	 159893.1862820429,	 56,	 154944.6117578996,	 54,	 156344.259537642,	 55,	 155267.6336236746,	 54,	 155652.9099579389,	 54,	 156521.35359459295,	 55,	 154235.6013132557,	 54,	 152926.08629389864,	 54,	 151751.62036203308,	 53,	 
159226.80316358118,	 56,	 156643.83767817816,	 55,	 156236.82966318363,	 54,	 156103.83103318556,	 54,	 157994.99826356367,	 55,	 158938.5854882893,	 55,	 158623.6807731057,	 55,	 161447.4929387718,	 56,	 150310.32506783487,	 53,	 159395.22253704234,	 56,	 156927.53295512026,	 55,	 157187.3513859919,	 55,	 160086.84137800135,	 56,	 155034.4568934689,	 54,	 156594.42615474734,	 55,	 155622.70842622573,	 54,	 156029.4363701754,	 54,	 156808.65578364197,	 55,	 154573.75243965193,	 54,	 153106.7609346393,	 54,	 152184.50579114843,	 53,	 
160893.28172528037,	 56,	 158212.44341157677,	 55,	 157994.63640937308,	 54,	 157278.7394793758,	 54,	 158825.4541543004,	 55,	 160361.21026439016,	 55,	 160109.45371003597,	 55,	 162977.6115544549,	 56,	 151487.94343476236,	 53,	 160684.05888811074,	 56,	 157577.54524477018,	 55,	 158628.93282330112,	 55,	 161336.03305111293,	 56,	 156260.25577274812,	 54,	 157600.2491930362,	 55,	 156718.75363825436,	 54,	 157238.6304479668,	 54,	 157833.64235932162,	 55,	 155868.47760023052,	 54,	 154921.91082126793,	 54,	 152962.6052746715,	 53,	 
160378.14653991174,	 56,	 157559.98125031946,	 55,	 157058.02627467236,	 54,	 157133.54694818484,	 54,	 158984.08904267848,	 55,	 159671.7751388371,	 55,	 159490.77172072115,	 55,	 162416.31491379894,	 56,	 151459.3116052776,	 53,	 160283.1388974112,	 56,	 157827.99465507743,	 55,	 158170.0351538371,	 55,	 161157.48520596427,	 56,	 155749.26644646475,	 54,	 157556.24656267927,	 55,	 156796.16272458012,	 54,	 156992.62722194477,	 54,	 157620.9941237343,	 55,	 155638.02418858372,	 54,	 154151.21739936492,	 54,	 152920.75034877183,	 53,	 
158497.52313165675,	 56,	 155731.49413305987,	 55,	 155318.8142273973,	 54,	 155356.10501038746,	 54,	 157136.4229633276,	 55,	 157931.3947558531,	 55,	 157587.4224616415,	 55,	 160614.1714370213,	 56,	 149647.0525459203,	 53,	 158433.224141476,	 56,	 156121.66015416308,	 55,	 156332.17148953752,	 55,	 159413.8116175967,	 56,	 154144.68990805288,	 54,	 155862.88491129252,	 55,	 154985.30690900623,	 54,	 155410.08632580802,	 54,	 155800.01897754025,	 55,	 153938.88901968443,	 54,	 152288.89695781938,	 54,	 151210.67833916232,	 53,	 
158537.13290899416,	 56,	 155850.66539512746,	 55,	 154961.77232968796,	 54,	 155444.83765900295,	 54,	 156904.94664359555,	 55,	 157828.57686666568,	 55,	 157793.9196257586,	 55,	 160715.79130345248,	 56,	 149868.66020972436,	 53,	 158494.0408378363,	 56,	 156119.2343598346,	 55,	 156264.73069032232,	 55,	 158941.39777197316,	 56,	 153969.12980344179,	 54,	 155492.30699055147,	 55,	 154865.21403675748,	 54,	 155347.39991659336,	 54,	 155672.9011189953,	 55,	 153784.09911797382,	 54,	 152249.00881033504,	 54,	 151186.09598563708,	 53,	 
158284.0955353866,	 56,	 155494.0470263684,	 55,	 155107.8838825557,	 54,	 155252.57319481482,	 54,	 156946.61081076716,	 55,	 157534.3526311955,	 55,	 157610.16033780045,	 55,	 160367.5207784735,	 56,	 149813.77337947264,	 53,	 158581.2483505139,	 56,	 155930.3393609916,	 55,	 156427.58787802988,	 55,	 159345.56936810294,	 56,	 153821.2761407849,	 54,	 155536.56903803206,	 55,	 154887.43063224351,	 54,	 155021.52186822792,	 54,	 155789.40903408898,	 55,	 153486.70607123742,	 54,	 152018.01729217073,	 54,	 151122.37434611988,	 53,	 
155211.54919109994,	 56,	 152467.39458562405,	 55,	 152071.4738792066,	 54,	 152149.28766258378,	 54,	 153907.05859120627,	 55,	 154624.6887477134,	 55,	 154383.29530507379,	 55,	 157318.47382427976,	 56,	 146565.8796871831,	 53,	 155204.3343972527,	 56,	 152892.02996115544,	 55,	 153161.43597077476,	 55,	 155985.00417926372,	 56,	 150786.55293149958,	 54,	 152491.2013625065,	 55,	 151850.8404443625,	 54,	 152145.16368710675,	 54,	 152609.08907038416,	 55,	 150605.7558400321,	 54,	 149204.7783185617,	 54,	 148104.24403174224,	 53,	 
148804.65002218162,	 56,	 146030.81134730077,	 55,	 145604.50321442774,	 54,	 145913.36634850164,	 54,	 147320.34088677194,	 55,	 148229.4079109534,	 55,	 147951.17057750982,	 55,	 150772.26290175182,	 56,	 140443.50617604709,	 53,	 148544.49639893367,	 56,	 146671.8899385,	 55,	 146969.48840062402,	 55,	 149394.47840079447,	 56,	 144395.68320071456,	 54,	 146036.4808004508,	 55,	 145207.72569384344,	 54,	 145778.85035154704,	 54,	 146008.09757746116,	 55,	 144372.12509837447,	 54,	 142542.9392851071,	 54,	 141867.2036341723,	 53,	 
148326.8203965242,	 56,	 148152.57508086468,	 55,	 144009.1001915349,	 55,	 143574.29610308423,	 54,	 149276.7212359238,	 55,	 147407.98429731873,	 56,	 146327.7101122372,	 55,	 148466.83622193726,	 56,	 142801.11656021074,	 53,	 146313.27680999832,	 56,	 148838.59364028525,	 55,	 148484.48938417388,	 55,	 149383.30553565404,	 56,	 142780.19133986172,	 54,	 146608.74897029338,	 55,	 146870.94270257844,	 54,	 147366.50925815923,	 54,	 147788.57125216478,	 55,	 144112.878246911,	 54,	 145274.82780512323,	 54,	 143863.2110022625,	 53,	 
150814.60945984063,	 56,	 148128.94122405016,	 55,	 147823.86442000582,	 55,	 147844.2214992901,	 54,	 149531.55639678796,	 55,	 150292.7510004796,	 56,	 150048.3612780797,	 55,	 152858.2334241548,	 56,	 142362.18208332203,	 53,	 150748.91587744062,	 56,	 148474.20564077134,	 55,	 148778.32727681866,	 55,	 151543.8066652494,	 56,	 146544.5309559461,	 54,	 148122.62069321243,	 55,	 147530.7041696206,	 54,	 147815.34847326318,	 54,	 148208.6161785584,	 55,	 146350.12521805053,	 54,	 144879.9161485412,	 54,	 143861.4924721256,	 53,	 
145178.02231976835,	 56,	 142599.19196357016,	 55,	 142282.71290296418,	 55,	 142417.6469190878,	 54,	 143983.5978721545,	 55,	 144653.79583352298,	 56,	 144503.07411134132,	 55,	 147199.78565690233,	 56,	 137024.96714793512,	 53,	 145105.4886941055,	 56,	 142938.35414593416,	 55,	 143242.4410207347,	 55,	 145898.74926169973,	 56,	 141107.53919144595,	 54,	 142587.1693859125,	 55,	 142097.459109776,	 54,	 142364.6616535141,	 54,	 142670.13922694075,	 55,	 140907.98541357514,	 54,	 139441.21965546205,	 54,	 138536.43872074233,	 53,	 
